NAME,ORIGIN,POPULARITY,sex
Witney,NA,NA,girl
Wyanet,Native American,NA,girl
Wistarr,German,NA,girl
Wisteria,NA,NA,girl
Wonder,NA,NA,girl
Wiyakawastewin,NA,NA,girl
Wiweca,German,NA,girl
Wonda,Slavic,9470,girl
Wohnda,Slavic,NA,girl
Wladyslawa,NA,NA,girl
Wonnda,Slavic,NA,girl
Wyetta,British,7643,girl
Wren,British,878,girl
Wylda,German,5721,girl
Wrylie,NA,NA,girl
Wynafred,Welsh,NA,girl
Wynell,NA,NA,girl
Wyette,NA,NA,girl
Wyanetta,Native American,NA,girl
Wylma,German,6271,girl
Wynifred,Welsh,NA,girl
Wynette,NA,NA,girl
Wynnie,Welsh,7729,girl
Wynstella,NA,NA,girl
Wynsome,British,NA,girl
Wynona,Native American,8537,girl
Wynnona,Native American,NA,girl
Wynonna,Native American,11480,girl
Wynna,NA,NA,girl
Wynnifred,Welsh,NA,girl
Wynter,NA,NA,girl
Wyomie,Native American,NA,girl
Wyomia,Native American,4970,girl
Wyonet,Native American,NA,girl
Wynstelle,Welsh,NA,girl
Wyome,Native American,NA,girl
Wytske,NA,NA,girl
Wysandria,British,NA,girl
Wyonetta,Native American,NA,girl
Wysandra,Welsh,NA,girl
